,pw,x1
188,4,not_cT1_Sedan__cT2_SUV_BMW
189,4,cT1_Sedan_not_cT2_BMW
190,4,cT1_Sedan__cT2_BMW
191,4,not_cT1_Sedan__cT2_BMW
192,4,cT1_Sedan_not_cT2_Sedan_Audi
193,4,cT1_Sedan__cT2_Sedan_Audi
194,4,not_cT1_Sedan__cT2_Sedan_Audi
195,4,cT1_Sedan_not_cT2_SUV_Audi
196,4,cT1_Sedan__cT2_SUV_Audi
197,4,not_cT1_Sedan__cT2_SUV_Audi
198,4,cT1_Sedan_not_cT2_Audi
199,4,cT1_Sedan__cT2_Audi
200,4,not_cT1_Sedan__cT2_Audi
201,4,cT1_Sedan_Audi_not_cT2_SUV_BMW
202,4,cT1_Sedan_Audi__cT2_SUV_BMW
203,4,not_cT1_Sedan_Audi__cT2_SUV_BMW
204,4,cT1_Sedan_Audi_not_cT2_BMW
205,4,cT1_Sedan_Audi__cT2_BMW
206,4,not_cT1_Sedan_Audi__cT2_BMW
207,4,cT1_Sedan_Audi_not_cT2_Sedan_Audi
208,4,cT1_Sedan_Audi__cT2_Sedan_Audi
209,4,not_cT1_Sedan_Audi__cT2_Sedan_Audi
210,4,cT1_Sedan_Audi_not_cT2_SUV_Audi
211,4,cT1_Sedan_Audi__cT2_SUV_Audi
212,4,not_cT1_Sedan_Audi__cT2_SUV_Audi
213,4,cT1_Sedan_Audi_not_cT2_Audi
214,4,cT1_Sedan_Audi__cT2_Audi
215,4,not_cT1_Sedan_Audi__cT2_Audi
216,5,cT1_Wagon_not_cT2_SUV_BMW
217,5,cT1_Wagon__cT2_SUV_BMW
218,5,not_cT1_Wagon__cT2_SUV_BMW
219,5,cT1_Wagon_not_cT2_BMW
220,5,cT1_Wagon__cT2_BMW
221,5,not_cT1_Wagon__cT2_BMW
222,5,cT1_Wagon_not_cT2_Audi
223,5,cT1_Wagon__cT2_Audi
224,5,not_cT1_Wagon__cT2_Audi
225,5,cT1_SUV_not_cT2_SUV_BMW
226,5,cT1_SUV__cT2_SUV_BMW
227,5,not_cT1_SUV__cT2_SUV_BMW
228,5,cT1_SUV_not_cT2_BMW
229,5,cT1_SUV__cT2_BMW
230,5,not_cT1_SUV__cT2_BMW
231,5,cT1_SUV_not_cT2_Sedan_Audi
232,5,cT1_SUV__cT2_Sedan_Audi
233,5,not_cT1_SUV__cT2_Sedan_Audi
234,5,cT1_SUV_not_cT2_SUV_Audi
235,5,cT1_SUV__cT2_SUV_Audi
236,5,not_cT1_SUV__cT2_SUV_Audi
237,5,cT1_SUV_not_cT2_Audi
238,5,cT1_SUV__cT2_Audi
239,5,not_cT1_SUV__cT2_Audi
240,5,cT1_Sedan_not_cT2_SUV_BMW
241,5,cT1_Sedan__cT2_SUV_BMW
242,5,not_cT1_Sedan__cT2_SUV_BMW
243,5,cT1_Sedan_not_cT2_BMW
244,5,cT1_Sedan__cT2_BMW
245,5,not_cT1_Sedan__cT2_BMW
246,5,cT1_Sedan_not_cT2_Sedan_Audi
247,5,cT1_Sedan__cT2_Sedan_Audi
248,5,not_cT1_Sedan__cT2_Sedan_Audi
249,5,cT1_Sedan_not_cT2_SUV_Audi
250,5,cT1_Sedan__cT2_SUV_Audi
251,5,not_cT1_Sedan__cT2_SUV_Audi
252,5,cT1_Sedan_not_cT2_Audi
253,5,cT1_Sedan__cT2_Audi
254,5,not_cT1_Sedan__cT2_Audi
255,5,cT1_Sedan_Audi_not_cT2_SUV_BMW
256,5,cT1_Sedan_Audi__cT2_SUV_BMW
257,5,not_cT1_Sedan_Audi__cT2_SUV_BMW
258,5,cT1_Sedan_Audi_not_cT2_BMW
259,5,cT1_Sedan_Audi__cT2_BMW
260,5,not_cT1_Sedan_Audi__cT2_BMW
261,5,cT1_Sedan_Audi_not_cT2_Sedan_Audi
262,5,cT1_Sedan_Audi__cT2_Sedan_Audi
263,5,not_cT1_Sedan_Audi__cT2_Sedan_Audi
264,5,cT1_Sedan_Audi_not_cT2_SUV_Audi
265,5,cT1_Sedan_Audi__cT2_SUV_Audi
266,5,not_cT1_Sedan_Audi__cT2_SUV_Audi
267,5,cT1_Sedan_Audi_not_cT2_Audi
268,5,cT1_Sedan_Audi__cT2_Audi
269,5,not_cT1_Sedan_Audi__cT2_Audi
270,6,cT1_Wagon_not_cT2_SUV_BMW
271,6,cT1_Wagon__cT2_SUV_BMW
272,6,not_cT1_Wagon__cT2_SUV_BMW
273,6,cT1_Wagon_not_cT2_BMW
274,6,cT1_Wagon__cT2_BMW
275,6,not_cT1_Wagon__cT2_BMW
276,6,cT1_Wagon_not_cT2_Audi
277,6,cT1_Wagon__cT2_Audi
278,6,not_cT1_Wagon__cT2_Audi
279,6,cT1_SUV_not_cT2_SUV_BMW
280,6,cT1_SUV__cT2_SUV_BMW
281,6,not_cT1_SUV__cT2_SUV_BMW
282,6,cT1_SUV_not_cT2_BMW
283,6,cT1_SUV__cT2_BMW
284,6,not_cT1_SUV__cT2_BMW
285,6,cT1_SUV_not_cT2_Sedan_Audi
286,6,cT1_SUV__cT2_Sedan_Audi
287,6,not_cT1_SUV__cT2_Sedan_Audi
288,6,cT1_SUV_not_cT2_SUV_Audi
289,6,cT1_SUV__cT2_SUV_Audi
290,6,not_cT1_SUV__cT2_SUV_Audi
291,6,cT1_SUV_not_cT2_Audi
292,6,cT1_SUV__cT2_Audi
293,6,not_cT1_SUV__cT2_Audi
294,6,cT1_Sedan_not_cT2_SUV_BMW
295,6,cT1_Sedan__cT2_SUV_BMW
296,6,not_cT1_Sedan__cT2_SUV_BMW
297,6,cT1_Sedan_not_cT2_BMW
298,6,cT1_Sedan__cT2_BMW
299,6,not_cT1_Sedan__cT2_BMW
300,6,cT1_Sedan_not_cT2_Sedan_Audi
301,6,cT1_Sedan__cT2_Sedan_Audi
302,6,not_cT1_Sedan__cT2_Sedan_Audi
