,pw,x1,x2,x3
405,6,21,1,3
406,6,22,1,3
407,6,23,1,3
408,6,24,1,4
409,6,25,1,4
410,6,26,1,4
411,6,27,1,4
412,6,28,1,4
413,6,29,1,4
414,6,30,1,5
415,6,31,1,5
416,6,32,1,5
417,6,33,1,5
418,6,34,1,5
419,6,35,1,5
420,7,1,0,1
421,7,2,0,2
422,7,3,0,3
423,7,4,0,4
424,7,5,0,5
425,7,6,0,0
426,7,7,0,1
427,7,8,0,2
428,7,9,0,3
429,7,10,0,4
430,7,11,0,5
431,7,12,0,0
432,7,13,0,1
433,7,14,0,2
434,7,15,0,3
435,7,16,0,4
436,7,17,0,5
437,7,18,0,0
438,7,19,0,1
439,7,20,0,2
440,7,21,0,3
441,7,22,0,4
442,7,23,0,5
443,7,24,0,0
444,7,25,0,1
445,7,26,0,2
446,7,27,0,3
447,7,28,0,4
448,7,29,0,5
449,7,30,0,0
450,7,31,0,1
451,7,32,0,2
452,7,33,0,3
453,7,34,0,4
454,7,35,0,5
455,7,1,1,0
456,7,2,1,0
457,7,3,1,0
458,7,4,1,0
459,7,5,1,0
460,7,6,1,1
461,7,7,1,1
462,7,8,1,1
463,7,9,1,1
464,7,10,1,1
465,7,11,1,1
466,7,12,1,2
467,7,13,1,2
468,7,14,1,2
469,7,15,1,2
470,7,16,1,2
471,7,17,1,2
472,7,18,1,3
473,7,19,1,3
474,7,20,1,3
475,7,21,1,3
476,7,22,1,3
477,7,23,1,3
478,7,24,1,4
479,7,25,1,4
480,7,26,1,4
481,7,27,1,4
482,7,28,1,4
483,7,29,1,4
484,7,30,1,5
485,7,31,1,5
486,7,32,1,5
487,7,33,1,5
488,7,34,1,5
489,7,35,1,5
490,8,1,0,1
491,8,2,0,2
492,8,3,0,3
493,8,4,0,4
494,8,5,0,5
495,8,6,0,0
496,8,7,0,1
497,8,8,0,2
498,8,9,0,3
499,8,10,0,4
500,8,11,0,5
501,8,12,0,0
502,8,13,0,1
503,8,14,0,2
504,8,15,0,3
505,8,16,0,4
506,8,17,0,5
507,8,18,0,0
508,8,19,0,1
509,8,20,0,2
510,8,21,0,3
511,8,22,0,4
512,8,23,0,5
513,8,24,0,0
514,8,25,0,1
515,8,26,0,2
516,8,27,0,3
517,8,28,0,4
518,8,29,0,5
519,8,30,0,0
520,8,31,0,1
521,8,32,0,2
522,8,33,0,3
523,8,34,0,4
524,8,35,0,5
525,8,1,1,0
526,8,2,1,0
527,8,3,1,0
528,8,4,1,0
529,8,5,1,0
530,8,6,1,1
531,8,7,1,1
532,8,8,1,1
533,8,9,1,1
534,8,10,1,1
535,8,11,1,1
536,8,12,1,2
537,8,13,1,2
538,8,14,1,2
539,8,15,1,2
540,8,16,1,2
541,8,17,1,2
542,8,18,1,3
543,8,19,1,3
544,8,20,1,3
545,8,21,1,3
546,8,22,1,3
547,8,23,1,3
548,8,24,1,4
549,8,25,1,4
550,8,26,1,4
551,8,27,1,4
552,8,28,1,4
553,8,29,1,4
554,8,30,1,5
555,8,31,1,5
556,8,32,1,5
557,8,33,1,5
558,8,34,1,5
559,8,35,1,5
560,9,1,0,1
561,9,2,0,2
562,9,3,0,3
563,9,4,0,4
564,9,5,0,5
565,9,6,0,0
566,9,7,0,1
567,9,8,0,2
568,9,9,0,3
569,9,10,0,4
570,9,11,0,5
571,9,12,0,0
572,9,13,0,1
573,9,14,0,2
574,9,15,0,3
575,9,16,0,4
576,9,17,0,5
577,9,18,0,0
578,9,19,0,1
579,9,20,0,2
580,9,21,0,3
581,9,22,0,4
582,9,23,0,5
583,9,24,0,0
584,9,25,0,1
585,9,26,0,2
586,9,27,0,3
587,9,28,0,4
588,9,29,0,5
589,9,30,0,0
590,9,31,0,1
591,9,32,0,2
592,9,33,0,3
593,9,34,0,4
594,9,35,0,5
595,9,1,1,0
596,9,2,1,0
597,9,3,1,0
598,9,4,1,0
599,9,5,1,0
600,9,6,1,1
601,9,7,1,1
602,9,8,1,1
603,9,9,1,1
604,9,10,1,1
605,9,11,1,1
606,9,12,1,2
607,9,13,1,2
608,9,14,1,2
609,9,15,1,2
610,9,16,1,2
611,9,17,1,2
612,9,18,1,3
613,9,19,1,3
614,9,20,1,3
615,9,21,1,3
616,9,22,1,3
617,9,23,1,3
618,9,24,1,4
619,9,25,1,4
620,9,26,1,4
621,9,27,1,4
622,9,28,1,4
623,9,29,1,4
624,9,30,1,5
625,9,31,1,5
626,9,32,1,5
627,9,33,1,5
628,9,34,1,5
629,9,35,1,5
630,10,1,0,1
631,10,2,0,2
632,10,3,0,3
633,10,4,0,4
634,10,5,0,5
635,10,6,0,0
636,10,7,0,1
637,10,8,0,2
638,10,9,0,3
639,10,10,0,4
640,10,11,0,5
641,10,12,0,0
642,10,13,0,1
643,10,14,0,2
644,10,15,0,3
645,10,16,0,4
646,10,17,0,5
647,10,18,0,0
648,10,19,0,1
649,10,20,0,2
650,10,21,0,3
651,10,22,0,4
652,10,23,0,5
653,10,24,0,0
654,10,25,0,1
655,10,26,0,2
656,10,27,0,3
657,10,28,0,4
658,10,29,0,5
659,10,30,0,0
660,10,31,0,1
661,10,32,0,2
662,10,33,0,3
663,10,34,0,4
664,10,35,0,5
665,10,1,1,0
666,10,2,1,0
667,10,3,1,0
668,10,4,1,0
669,10,5,1,0
670,10,6,1,1
671,10,7,1,1
672,10,8,1,1
673,10,9,1,1
674,10,10,1,1
675,10,11,1,1
676,10,12,1,2
677,10,13,1,2
678,10,14,1,2
679,10,15,1,2
680,10,16,1,2
681,10,17,1,2
682,10,18,1,3
683,10,19,1,3
684,10,20,1,3
685,10,21,1,3
686,10,22,1,3
687,10,23,1,3
688,10,24,1,4
689,10,25,1,4
690,10,26,1,4
691,10,27,1,4
692,10,28,1,4
693,10,29,1,4
694,10,30,1,5
695,10,31,1,5
696,10,32,1,5
697,10,33,1,5
698,10,34,1,5
699,10,35,1,5
700,11,1,0,1
701,11,2,0,2
702,11,3,0,3
703,11,4,0,4
704,11,5,0,5
705,11,6,0,0
706,11,7,0,1
707,11,8,0,2
708,11,9,0,3
709,11,10,0,4
710,11,11,0,5
711,11,12,0,0
712,11,13,0,1
713,11,14,0,2
714,11,15,0,3
715,11,16,0,4
716,11,17,0,5
717,11,18,0,0
718,11,19,0,1
719,11,20,0,2
720,11,21,0,3
721,11,22,0,4
722,11,23,0,5
723,11,24,0,0
724,11,25,0,1
725,11,26,0,2
726,11,27,0,3
727,11,28,0,4
728,11,29,0,5
729,11,30,0,0
730,11,31,0,1
731,11,32,0,2
732,11,33,0,3
733,11,34,0,4
734,11,35,0,5
735,11,1,1,0
736,11,2,1,0
737,11,3,1,0
738,11,4,1,0
739,11,5,1,0
740,11,6,1,1
741,11,7,1,1
742,11,8,1,1
743,11,9,1,1
744,11,10,1,1
745,11,11,1,1
746,11,12,1,2
747,11,13,1,2
748,11,14,1,2
749,11,15,1,2
750,11,16,1,2
751,11,17,1,2
752,11,18,1,3
753,11,19,1,3
754,11,20,1,3
755,11,21,1,3
756,11,22,1,3
757,11,23,1,3
758,11,24,1,4
759,11,25,1,4
760,11,26,1,4
761,11,27,1,4
762,11,28,1,4
763,11,29,1,4
764,11,30,1,5
765,11,31,1,5
766,11,32,1,5
767,11,33,1,5
768,11,34,1,5
769,11,35,1,5
770,12,1,0,1
771,12,2,0,2
772,12,3,0,3
773,12,4,0,4
774,12,5,0,5
775,12,6,0,0
776,12,7,0,1
777,12,8,0,2
778,12,9,0,3
779,12,10,0,4
780,12,11,0,5
781,12,12,0,0
782,12,13,0,1
783,12,14,0,2
784,12,15,0,3
785,12,16,0,4
786,12,17,0,5
787,12,18,0,0
788,12,19,0,1
789,12,20,0,2
790,12,21,0,3
791,12,22,0,4
792,12,23,0,5
793,12,24,0,0
794,12,25,0,1
795,12,26,0,2
796,12,27,0,3
797,12,28,0,4
798,12,29,0,5
799,12,30,0,0
800,12,31,0,1
801,12,32,0,2
802,12,33,0,3
803,12,34,0,4
804,12,35,0,5
805,12,1,1,0
806,12,2,1,0
807,12,3,1,0
808,12,4,1,0
809,12,5,1,0
810,12,6,1,1
811,12,7,1,1
812,12,8,1,1
813,12,9,1,1
814,12,10,1,1
815,12,11,1,1
816,12,12,1,2
817,12,13,1,2
818,12,14,1,2
819,12,15,1,2
820,12,16,1,2
821,12,17,1,2
822,12,18,1,3
823,12,19,1,3
824,12,20,1,3
825,12,21,1,3
826,12,22,1,3
827,12,23,1,3
828,12,24,1,4
829,12,25,1,4
830,12,26,1,4
831,12,27,1,4
832,12,28,1,4
833,12,29,1,4
834,12,30,1,5
835,12,31,1,5
836,12,32,1,5
837,12,33,1,5
838,12,34,1,5
839,12,35,1,5
840,13,1,0,1
841,13,2,0,2
842,13,3,0,3
843,13,4,0,4
844,13,5,0,5
845,13,6,0,0
846,13,7,0,1
847,13,8,0,2
848,13,9,0,3
849,13,10,0,4
850,13,11,0,5
851,13,12,0,0
852,13,13,0,1
853,13,14,0,2
854,13,15,0,3
855,13,16,0,4
856,13,17,0,5
857,13,18,0,0
858,13,19,0,1
859,13,20,0,2
860,13,21,0,3
861,13,22,0,4
862,13,23,0,5
863,13,24,0,0
864,13,25,0,1
865,13,26,0,2
866,13,27,0,3
867,13,28,0,4
868,13,29,0,5
869,13,30,0,0
870,13,31,0,1
871,13,32,0,2
872,13,33,0,3
873,13,34,0,4
874,13,35,0,5
875,13,1,1,0
876,13,2,1,0
877,13,3,1,0
878,13,4,1,0
879,13,5,1,0
880,13,6,1,1
881,13,7,1,1
882,13,8,1,1
883,13,9,1,1
884,13,10,1,1
885,13,11,1,1
886,13,12,1,2
887,13,13,1,2
888,13,14,1,2
889,13,15,1,2
890,13,16,1,2
891,13,17,1,2
892,13,18,1,3
893,13,19,1,3
894,13,20,1,3
895,13,21,1,3
896,13,22,1,3
897,13,23,1,3
898,13,24,1,4
899,13,25,1,4
900,13,26,1,4
901,13,27,1,4
902,13,28,1,4
903,13,29,1,4
904,13,30,1,5
905,13,31,1,5
906,13,32,1,5
907,13,33,1,5
908,13,34,1,5
909,13,35,1,5
910,14,1,0,1
911,14,2,0,2
912,14,3,0,3
913,14,4,0,4
914,14,5,0,5
915,14,6,0,0
916,14,7,0,1
917,14,8,0,2
918,14,9,0,3
919,14,10,0,4
920,14,11,0,5
921,14,12,0,0
922,14,13,0,1
923,14,14,0,2
924,14,15,0,3
